92	49
99	48
115	59
146	69
129	97
107	60
121	85
115	64
117	62
89	72
121	104
116	101
90	58
85	27
120	70
123	91
126	66
117	75
130	109
108	61
105	47
124	64
141	61
83	52
89	37
130	69
93	19
102	85
97	35
98	87
134	93
123	102
113	62
120	66
104	37
130	89
106	68
95	74
96	68
120	82
133	63
92	63
139	75
88	33
115	87
151	120
137	85
122	70
107	61
106	72
95	61
123	33
81	25
113	49
111	63
110	18
150	79
122	92
104	77
99	82
116	57
104	65
105	52
108	30
133	83
64	4
94	100
128	85
91	84
93	31
91	36
106	57
113	89
125	74
93	32
145	104
129	88
114	54
128	50
114	90
108	70
102	54
119	57
146	111
110	78
115	72
118	83
99	71
129	92
86	43
131	88
86	65
119	95
133	93
98	15
94	33
110	92
113	66
109	70
106	45
