125	92
122	91
111	53
83	31
102	74
126	73
82	59
117	25
118	93
121	68
138	73
118	79
110	73
100	47
76	36
131	96
126	105
96	70
91	43
139	96
117	59
95	34
126	59
108	65
106	86
112	60
115	93
103	58
98	51
119	74
135	96
145	74
106	79
137	74
90	50
114	92
92	38
129	66
135	96
142	76
116	81
122	101
124	87
143	114
110	44
102	71
123	77
144	101
111	87
127	80
117	62
90	28
141	81
96	49
97	51
87	55
121	53
94	24
89	38
104	66
122	41
83	53
116	65
126	97
92	75
129	104
125	97
143	91
93	79
80	49
103	42
115	61
96	70
124	109
123	85
104	76
93	41
109	73
121	62
112	32
96	40
111	43
94	40
129	48
117	66
145	107
145	93
103	67
100	59
129	72
98	17
121	74
119	99
119	83
110	68
122	71
106	78
60	0
110	47
112	69
