127	67
121	83
152	98
107	64
137	98
98	51
101	29
106	74
97	41
96	57
93	37
139	63
105	50
90	55
121	79
115	68
126	92
108	27
102	43
89	42
121	64
128	76
105	69
107	40
81	27
104	73
127	86
113	68
101	27
140	99
114	80
114	63
83	59
107	81
106	79
115	23
82	73
111	50
143	101
140	116
110	65
129	63
82	54
113	64
123	81
115	75
104	73
104	74
88	63
143	70
102	88
104	68
100	23
94	55
96	63
100	65
113	105
130	94
93	50
96	54
116	59
112	65
113	86
96	41
127	91
130	86
129	84
86	38
79	44
110	68
134	103
121	69
91	43
106	67
100	66
120	75
119	63
71	6
127	77
119	85
98	47
95	68
103	67
125	43
123	79
87	76
134	82
140	68
125	72
140	117
100	22
132	88
113	89
104	109
83	18
103	56
114	81
92	61
91	51
115	66
