Mode: 18 #Games: 1000 Notes: u2-2Trick-500
p_0	p_1	p_2	p_3	pt_0	pt_1	pt_2	pt_3	t_0	t_1	t_2	t_3	A_0	A_1	A_2	A_3	S_0	S_1	7_2	7_3	At_02	suits_0	suits_1	suits_2	suit_3	first_0	first_1	first_2	first_3	fp_02
41	30	21	28	14	11	3	2	4	2	2	2	1	1	1	1	2	1	0	1	0	4	4	4	4	0	0	1	0	91
55	21	6	38	21	6	3	0	3	5	2	0	3	1	0	0	2	0	0	2	1	4	4	4	3	0	0	1	0	87
2	29	28	61	0	2	4	24	0	3	3	4	0	1	1	2	0	1	0	3	0	3	4	4	4	0	0	0	1	3
31	54	10	25	11	15	4	0	2	3	4	1	1	2	0	1	1	2	0	1	1	4	4	4	4	1	0	0	0	34
36	28	37	19	0	17	10	3	1	4	3	2	3	1	0	0	0	0	3	1	0	4	3	4	4	1	0	0	0	64
56	30	17	17	21	5	0	4	3	4	1	2	3	1	0	0	2	1	0	1	1	4	4	4	4	0	0	0	1	69
47	18	20	35	11	2	7	10	3	1	5	1	2	0	1	1	2	1	0	1	1	4	4	3	4	0	1	0	0	101
36	37	19	28	0	21	4	5	1	2	4	3	1	2	0	1	1	1	1	1	0	4	4	4	4	0	1	0	0	50
13	9	54	44	2	4	13	11	3	1	3	3	0	0	0	4	0	0	4	0	0	4	4	4	4	1	0	0	0	63
31	22	36	31	27	0	3	0	5	3	2	0	1	0	1	2	1	2	1	0	1	4	4	4	3	0	0	1	0	64
40	11	57	12	18	2	0	10	4	2	1	3	2	0	2	0	0	0	3	1	1	4	4	4	4	0	1	0	0	101
23	36	26	35	4	13	11	2	2	5	2	1	0	1	1	2	1	2	1	0	1	4	3	3	4	1	0	0	0	13
20	49	12	39	0	14	3	13	2	3	3	2	1	2	0	1	0	2	0	2	0	4	4	4	4	0	0	1	0	55
34	28	37	21	0	5	21	4	1	4	4	1	1	1	2	0	1	1	1	1	1	4	4	3	4	0	0	1	0	79
27	25	10	58	5	0	4	21	3	2	1	4	1	1	0	2	0	1	0	3	0	3	4	4	4	0	0	0	1	54
26	40	18	36	17	0	11	2	4	0	3	3	0	1	1	2	1	2	0	1	1	4	2	4	3	0	1	0	0	79
34	37	14	35	14	0	5	11	2	2	3	3	0	1	0	3	2	2	0	0	0	4	4	4	4	0	0	0	1	56
47	24	18	31	12	7	11	0	3	3	2	2	1	1	1	1	2	0	0	2	1	4	4	4	4	0	0	1	0	61
38	28	18	36	11	7	12	0	3	2	4	1	2	1	0	1	1	0	1	2	1	4	4	4	4	0	0	0	1	75
38	34	12	36	0	2	3	25	2	1	3	4	1	1	0	2	2	1	0	1	0	4	4	4	4	1	0	0	0	16
22	16	51	31	0	0	18	12	1	2	3	4	0	1	3	0	2	0	0	2	1	4	3	3	3	1	0	0	0	32
26	17	50	27	0	4	5	21	0	3	3	4	1	1	1	1	0	0	3	1	0	3	4	4	4	0	0	0	1	73
21	46	38	15	0	23	7	0	1	3	4	2	1	1	1	1	0	2	2	0	0	4	3	3	4	0	1	0	0	83
13	43	29	35	0	23	4	3	0	5	4	1	0	1	2	1	0	3	0	1	0	3	4	4	4	0	1	0	0	60
29	28	41	22	0	0	14	16	0	1	4	5	1	1	2	0	1	1	1	1	1	3	4	4	4	1	0	0	0	59
20	37	26	37	3	27	0	0	1	6	3	0	0	1	2	1	1	2	0	1	0	4	4	3	3	0	0	1	0	13
28	25	27	40	0	0	6	24	2	1	4	3	1	0	1	2	1	1	1	1	0	4	4	4	4	0	0	1	0	44
48	30	34	8	11	10	6	3	2	2	4	2	3	1	0	0	1	1	2	0	1	4	4	4	4	0	1	0	0	96
38	32	25	25	11	9	0	10	2	4	2	2	2	1	1	0	1	1	1	1	1	3	3	4	4	1	0	0	0	69
31	14	37	38	3	0	4	23	3	1	3	3	1	0	1	2	1	0	2	1	0	4	4	4	4	0	0	0	1	71
18	18	31	53	6	0	24	0	4	1	4	1	0	0	1	3	1	1	1	1	1	3	3	4	4	0	0	0	1	53
39	50	6	25	2	21	0	7	1	3	3	3	1	2	0	1	2	2	0	0	0	4	4	4	3	0	1	0	0	68
42	39	17	22	10	15	0	5	2	3	1	4	0	3	1	0	3	0	0	1	0	3	4	4	4	0	0	1	0	61
26	32	42	20	0	14	2	14	3	4	1	2	1	1	1	1	1	1	2	0	0	4	4	4	4	0	0	0	1	66
29	36	31	24	16	0	14	0	5	1	3	1	1	1	1	1	0	2	1	1	1	4	4	4	4	1	0	0	0	62
55	26	10	29	10	7	2	11	1	4	3	2	1	1	0	2	4	0	0	0	0	4	3	4	4	0	0	1	0	41
34	28	37	21	10	11	9	0	2	4	4	0	2	1	1	0	1	1	1	1	0	4	4	4	3	1	0	0	0	85
47	5	38	30	13	3	10	4	3	3	2	2	2	0	1	1	2	0	2	0	1	4	4	4	4	0	1	0	0	113
32	41	32	15	10	15	0	5	3	3	1	3	0	2	2	0	3	1	0	0	0	4	4	4	4	0	0	0	1	78
29	41	8	42	11	3	2	14	3	1	2	4	1	2	0	1	1	1	0	2	1	4	4	4	4	0	1	0	0	16
37	21	26	36	15	0	2	13	2	1	3	4	1	0	2	1	2	0	0	2	1	4	4	4	4	1	0	0	0	60
41	30	17	32	24	2	4	0	4	3	2	1	2	0	1	1	1	2	0	1	1	4	4	4	4	0	0	1	0	86
18	19	47	36	0	3	13	14	0	3	3	4	1	0	2	1	0	1	2	1	1	3	4	4	4	0	0	1	0	63
32	15	52	21	5	11	10	4	2	3	2	3	1	1	2	0	1	0	2	1	0	4	4	4	4	1	0	0	0	52
23	25	40	32	14	2	14	0	4	2	3	1	0	1	2	1	1	1	1	1	1	4	4	4	4	0	1	0	0	81
44	14	29	33	0	3	11	16	2	3	1	4	2	1	1	0	1	0	1	2	1	4	4	4	4	0	0	0	1	64
38	29	40	13	10	11	7	2	2	4	2	2	1	1	1	1	2	1	1	0	0	4	4	4	4	0	0	0	1	75
11	32	29	48	6	0	10	14	3	1	2	4	0	2	0	2	0	0	2	2	0	4	4	4	4	0	1	0	0	46
17	18	37	48	3	4	10	13	1	3	3	3	0	1	1	2	0	0	2	2	0	4	4	4	4	0	0	1	0	33
39	33	22	26	2	13	4	11	2	3	1	4	1	0	1	2	2	2	0	0	0	4	4	4	4	0	0	1	0	31
26	52	22	20	10	15	2	3	2	4	3	1	0	3	0	1	2	1	1	0	0	4	4	4	4	1	0	0	0	34
37	32	21	30	13	0	2	15	2	1	3	4	1	0	1	2	2	2	0	0	0	4	4	4	4	0	0	0	1	32
7	20	45	48	3	6	0	21	3	2	2	3	0	0	2	2	0	1	2	1	0	4	4	4	4	1	0	0	0	67
26	40	24	30	4	14	0	12	3	3	2	2	0	2	1	1	1	1	1	1	0	3	3	4	4	0	0	0	1	55
14	44	27	35	2	17	11	0	1	4	3	2	0	1	1	2	0	2	1	1	1	3	3	4	4	0	1	0	0	56
32	44	18	26	2	17	0	11	1	4	1	4	1	0	1	2	1	3	0	0	0	4	4	4	3	0	1	0	0	45
26	16	35	43	0	11	17	2	1	3	4	2	2	1	0	1	0	0	2	2	0	4	4	4	3	1	0	0	0	73
34	49	17	20	2	11	4	13	2	2	2	4	1	2	1	0	1	2	0	1	0	4	4	4	4	1	0	0	0	48
45	18	19	38	10	3	2	15	4	2	1	3	2	0	1	1	1	1	0	2	0	4	4	4	4	0	1	0	0	75
28	49	25	18	4	11	2	13	3	3	1	3	0	3	1	0	1	1	1	1	0	4	4	4	4	0	0	1	0	42
24	24	30	42	7	10	2	11	5	3	1	1	1	0	1	2	0	2	1	1	0	3	3	4	4	0	0	1	0	79
39	30	19	32	10	13	3	4	2	4	2	2	1	1	0	2	2	1	1	0	0	4	4	4	4	0	0	1	0	67
47	14	31	28	13	4	13	0	3	3	4	0	2	0	1	1	1	1	1	1	1	3	4	3	3	0	1	0	0	49
29	35	20	36	3	25	0	2	2	4	2	2	2	1	0	1	0	1	1	2	0	4	4	4	4	0	0	1	0	67
10	62	22	26	2	17	0	11	2	3	3	2	0	1	1	2	0	4	0	0	0	4	4	4	4	0	0	0	1	34
34	30	36	20	0	19	11	0	0	5	4	1	2	0	2	0	1	1	1	1	1	3	3	4	4	0	0	0	1	68
31	10	27	52	10	0	2	18	3	1	2	4	0	0	1	3	2	0	1	1	0	4	4	4	4	0	0	0	1	29
19	29	33	39	0	5	4	21	2	4	2	2	0	1	1	2	1	1	1	1	0	4	4	4	4	0	0	0	1	12
19	24	39	38	2	10	7	11	3	3	2	2	1	1	0	2	0	1	2	1	0	4	4	4	4	1	0	0	0	28
42	17	30	31	17	0	3	10	4	2	2	2	2	1	0	1	0	0	2	2	1	3	4	4	4	1	0	0	0	80
39	40	31	10	15	2	13	0	4	2	2	2	3	1	0	0	0	2	2	0	1	4	4	4	4	1	0	0	0	99
45	30	8	37	21	3	2	4	3	2	4	1	2	0	0	2	2	2	0	0	1	4	4	4	4	0	1	0	0	74
22	36	30	32	4	10	2	14	3	2	3	2	1	1	0	2	0	2	2	0	0	4	3	3	4	1	0	0	0	48
25	29	31	35	4	11	15	0	3	1	4	2	1	2	1	0	0	0	1	3	0	4	4	4	4	0	1	0	0	68
41	21	26	32	15	0	11	4	4	2	1	3	1	1	1	1	2	0	1	1	1	4	4	4	4	0	0	1	0	66
37	21	23	39	13	4	13	0	4	2	3	1	2	0	1	1	1	1	0	2	1	3	4	4	4	0	1	0	0	102
28	57	9	26	0	5	4	21	1	2	4	3	1	2	0	1	1	2	0	1	0	4	4	4	4	0	0	1	0	40
22	36	50	12	16	0	14	0	3	4	2	1	1	2	1	0	0	1	3	0	1	3	4	4	4	0	1	0	0	47
30	26	20	44	5	4	11	10	4	2	3	1	2	0	1	1	0	2	0	2	1	4	4	4	4	0	0	0	1	91
25	10	34	51	9	0	0	21	3	3	2	2	1	0	2	1	0	1	0	3	0	4	4	4	4	0	0	1	0	33
21	16	45	38	0	9	0	21	2	5	1	2	0	0	3	1	1	0	1	2	0	4	3	4	4	0	0	0	1	60
18	37	24	41	0	17	10	3	4	3	2	1	0	2	0	2	1	0	2	1	0	4	4	4	3	0	0	1	0	29
