111	71
95	84
89	64
113	90
115	78
124	94
94	71
100	73
149	105
124	98
120	97
103	73
101	33
95	45
117	89
55	19
119	94
114	94
92	51
116	102
89	84
106	102
110	83
126	95
106	78
139	109
76	28
135	85
105	73
104	72
116	67
123	72
94	28
94	61
113	100
104	79
119	93
141	120
138	78
86	49
97	62
82	55
95	82
140	107
100	74
99	36
126	100
93	45
65	48
131	113
80	25
88	28
107	52
95	81
121	87
111	54
79	58
78	46
90	75
126	99
125	73
86	74
130	68
74	33
97	59
99	71
111	77
102	89
113	86
76	37
92	71
114	70
120	97
138	89
107	81
132	100
128	98
105	73
71	71
111	77
91	70
115	68
101	51
105	79
128	86
93	40
98	90
71	32
84	22
89	42
82	44
95	57
95	45
84	78
107	114
120	85
122	67
104	71
102	39
90	64
