91	50
105	61
122	92
124	82
97	62
102	59
136	120
99	54
122	95
128	106
118	103
96	57
103	91
95	71
112	55
115	82
116	75
90	14
114	106
93	69
113	85
144	106
107	78
122	85
90	44
94	57
104	67
108	83
95	62
125	95
76	3
101	74
109	85
88	71
140	109
123	80
130	95
90	51
101	80
128	104
115	54
110	62
125	112
87	37
84	78
103	77
97	79
100	63
100	76
134	116
94	48
130	91
112	74
146	104
117	77
111	81
104	96
122	98
116	84
114	105
156	120
131	116
103	74
92	64
105	98
105	53
106	77
107	75
101	59
95	64
127	116
116	68
106	67
73	67
118	65
135	120
136	100
122	79
115	73
70	49
109	74
138	82
107	88
108	34
114	75
117	88
121	80
112	76
104	71
98	46
83	84
127	117
109	93
110	97
134	99
93	17
98	73
141	90
117	92
117	82
