124	90
108	92
126	120
101	38
104	65
107	61
99	69
121	95
111	120
97	42
104	48
89	65
113	77
100	89
104	70
98	64
103	50
117	120
110	106
119	25
127	117
95	61
113	80
104	43
93	68
114	69
107	47
82	86
136	96
119	109
123	72
109	87
79	79
98	87
128	120
119	109
112	97
106	85
103	72
114	96
132	108
121	88
130	91
115	80
110	78
109	31
107	81
116	78
105	82
97	76
119	83
162	99
124	76
125	70
101	82
143	120
124	56
124	102
129	52
128	109
96	80
131	61
122	96
104	55
112	101
148	110
139	97
125	80
78	44
115	81
109	77
95	61
79	76
143	120
109	61
100	65
129	74
116	104
95	63
105	42
85	21
89	62
99	81
103	80
129	89
114	90
108	65
127	78
112	88
90	32
117	95
73	71
95	79
148	76
123	81
124	106
106	91
58	23
145	118
108	77
