87	27
123	92
96	76
122	86
107	81
87	62
141	120
79	31
118	109
108	94
125	96
112	78
97	74
100	78
100	79
107	81
144	78
79	40
124	83
99	82
97	41
133	72
116	78
86	13
103	81
126	118
74	70
141	104
85	46
126	106
79	46
108	96
111	78
107	65
129	111
138	107
96	34
129	52
89	39
82	63
107	74
100	62
120	67
107	62
73	48
108	88
121	92
148	97
104	74
140	109
107	68
120	92
123	80
107	91
99	70
123	96
137	107
95	77
77	65
115	73
98	76
105	57
84	54
97	77
96	38
57	18
120	87
112	76
110	76
107	67
97	67
100	75
113	39
128	64
75	41
138	116
97	44
145	120
98	58
130	107
80	44
114	88
122	76
122	91
123	53
132	90
114	76
145	103
110	50
142	95
128	103
114	63
102	48
88	41
109	89
121	88
93	79
74	58
119	82
134	97
